File Name:,G:\PUM\DATA\MicroPEM_010318_160408raw.csv
Download Date:,01/03/2018
Total Download Time (s):,3.3

Device Serial #:,RTI321177N
Date/Time Hardware:,5/24/2016
Date/Time Software:,1/27/2017,v2.0.6236.20371
Participant ID#:,
Filter ID#:,S000000
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,No cycling - Always On
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,87,10
Temperature,1.0000,53,30
Humidity,1.0000,-8,10
Inlet Pressure,4095.0000,0,30,1920,1408
Orifice Pressure,4095.0000,0,30,1920,1408
Flow,,,30,900,200,0.5
Accelerometer,,,30
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,RH-Corrected Nephelometer HR,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid

5/24/2016,22:44:20,8.743,11.657,,28.9,,,,,,,,,,,
5/24/2016,22:44:30,14.542,14.542,,29.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:44:40,11.633,13.087,22.3,29.8,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:44:50,11.642,11.642,,29.5,,,,,,,,,,,
5/24/2016,22:45:00,8.730,11.641,,29.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:45:10,11.650,13.107,22.3,29.2,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,22:45:20,11.630,11.630,,29.9,,,,,,,,,,,
5/24/2016,22:45:30,14.533,15.986,,30.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:45:40,14.548,14.548,22.3,29.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,22:45:50,11.669,13.128,,28.5,,,,,,,,,,,
5/24/2016,22:46:00,8.742,10.199,,29.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:46:10,8.745,10.202,22.3,28.8,4.1,1.95,0.81,0.50,,,,,,,
5/24/2016,22:46:20,8.749,10.207,,28.6,,,,,,,,,,,
5/24/2016,22:46:30,8.754,10.213,,28.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:46:40,11.662,11.662,22.2,28.7,,1.96,0.82,0.50,,,,,,,
5/24/2016,22:46:50,8.739,10.196,,29.1,,,,,,,,,,,
5/24/2016,22:47:00,8.747,10.205,,28.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:47:10,11.667,11.667,22.2,28.5,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,22:47:20,8.753,10.212,,28.4,,,,,,,,,,,
5/24/2016,22:47:30,8.751,10.210,,28.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:47:40,14.579,14.579,22.2,28.7,,1.95,0.81,0.50,,,,,,,
5/24/2016,22:47:50,11.679,13.139,,28.1,,,,,,,,,,,
5/24/2016,22:48:00,8.752,10.211,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:48:10,11.665,11.665,22.3,28.6,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:48:20,11.672,11.672,,28.4,,,,,,,,,,,
5/24/2016,22:48:30,11.681,11.681,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:48:40,11.675,11.675,22.1,28.3,,1.96,0.80,0.51,,,,,,,
5/24/2016,22:48:50,11.675,11.675,,28.3,,,,,,,,,,,
5/24/2016,22:49:00,8.758,11.678,,28.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:49:10,8.765,10.226,22.2,27.8,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,22:49:20,8.765,11.687,,27.8,,,,,,,,,,,
5/24/2016,22:49:30,11.695,13.157,,27.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:49:40,11.676,11.676,22.3,28.2,,1.96,0.82,0.50,,,,,,,
5/24/2016,22:49:50,11.688,11.688,,27.8,,,,,,,,,,,
5/24/2016,22:50:00,11.701,11.701,,27.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:50:10,8.764,10.224,22.2,27.9,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:50:20,11.692,11.692,,27.6,,,,,,,,,,,
5/24/2016,22:50:30,8.759,11.679,,28.1,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:50:40,8.761,10.221,22.4,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:50:50,8.767,10.228,,27.7,,,,,,,,,,,
5/24/2016,22:51:00,11.703,11.703,,27.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:51:10,8.771,10.233,22.2,27.5,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:51:20,8.758,11.678,,28.2,,,,,,,,,,,
5/24/2016,22:51:30,8.755,10.214,,28.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:51:40,11.676,11.676,22.3,28.2,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:51:50,11.666,13.125,,28.6,,,,,,,,,,,
5/24/2016,22:52:00,8.754,10.213,,28.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:52:10,11.661,11.661,22.3,28.8,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,22:52:20,11.656,13.113,,29.0,,,,,,,,,,,
5/24/2016,22:52:30,8.754,11.672,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:52:40,14.568,16.025,22.4,29.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:52:50,8.751,10.210,,28.5,,,,,,,,,,,
5/24/2016,22:53:00,11.659,13.116,,28.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:53:10,11.691,11.691,22.3,27.7,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:53:20,8.738,11.650,,29.2,,,,,,,,,,,
5/24/2016,22:53:30,8.803,10.270,,25.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:53:40,11.677,13.136,22.3,28.2,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:53:50,8.763,10.223,,27.9,,,,,,,,,,,
5/24/2016,22:54:00,14.589,14.589,,28.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:54:10,11.665,13.123,22.3,28.6,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,22:54:20,11.669,11.669,,28.5,,,,,,,,,,,
5/24/2016,22:54:30,8.757,10.216,,28.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:54:40,11.669,11.669,22.3,28.5,,1.96,0.82,0.50,,,,,,,
5/24/2016,22:54:50,11.678,11.678,,28.2,,,,,,,,,,,
5/24/2016,22:55:00,8.764,11.686,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:55:10,8.763,10.223,22.3,27.9,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,22:55:20,8.754,10.213,,28.4,,,,,,,,,,,
5/24/2016,22:55:30,14.607,14.607,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:55:40,8.764,10.224,22.4,27.9,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:55:50,8.750,11.666,,28.6,,,,,,,,,,,
5/24/2016,22:56:00,11.688,13.149,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:56:10,8.754,10.213,22.3,28.4,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:56:20,11.683,11.683,,28.0,,,,,,,,,,,
5/24/2016,22:56:30,8.770,11.693,,27.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:56:40,8.762,10.222,22.3,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:56:50,8.758,10.218,,28.2,,,,,,,,,,,
5/24/2016,22:57:00,8.763,10.223,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:57:10,8.767,11.689,22.4,27.7,4.1,1.95,0.80,0.50,,,,,,,
5/24/2016,22:57:20,11.690,11.690,,27.7,,,,,,,,,,,
5/24/2016,22:57:30,11.688,13.149,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,22:57:40,11.682,11.682,22.2,28.0,,1.96,0.82,0.50,,,,,,,
5/24/2016,22:57:50,8.755,10.214,,28.3,,,,,,,,,,,
5/24/2016,22:58:00,11.684,11.684,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:58:10,8.756,10.215,22.4,28.3,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:58:20,11.691,11.691,,27.7,,,,,,,,,,,
5/24/2016,22:58:30,8.767,10.228,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:58:40,8.762,10.222,22.3,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,22:58:50,8.759,11.679,,28.1,,,,,,,,,,,
5/24/2016,22:59:00,8.770,10.231,,27.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:59:10,11.690,13.151,22.4,27.7,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,22:59:20,8.770,10.231,,27.6,,,,,,,,,,,
5/24/2016,22:59:30,8.768,10.229,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,22:59:40,8.765,11.687,22.3,27.8,,1.97,0.82,0.50,,,,,,,
5/24/2016,22:59:50,8.760,10.220,,28.1,,,,,,,,,,,
5/24/2016,23:00:00,11.684,11.684,,27.9,4.2,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:00:10,11.685,11.685,22.3,27.9,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:00:20,11.680,13.140,,28.1,,,,,,,,,,,
5/24/2016,23:00:30,8.757,11.676,,28.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:00:40,11.683,13.143,22.3,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:00:50,8.770,10.231,,27.6,,,,,,,,,,,
5/24/2016,23:01:00,8.767,10.229,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:01:10,8.767,11.689,22.3,27.7,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:01:20,11.669,11.669,,28.5,,,,,,,,,,,
5/24/2016,23:01:30,8.757,10.217,,28.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:01:40,8.770,10.231,22.4,27.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,23:01:50,8.708,10.159,,30.5,,,,,,,,,,,
5/24/2016,23:02:00,11.698,11.698,,27.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:02:10,8.768,10.229,22.3,27.7,4.1,1.96,0.80,0.50,,,,,,,
5/24/2016,23:02:20,11.679,11.679,,28.1,,,,,,,,,,,
5/24/2016,23:02:30,8.767,10.228,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:02:40,8.763,10.223,22.3,27.9,,1.96,0.80,0.51,,,,,,,
5/24/2016,23:02:50,8.765,10.226,,27.8,,,,,,,,,,,
5/24/2016,23:03:00,8.767,10.229,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:03:10,8.773,10.236,22.3,27.4,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:03:20,11.632,11.632,,29.8,,,,,,,,,,,
5/24/2016,23:03:30,8.759,10.219,,28.1,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:03:40,11.677,11.677,22.3,28.2,,1.97,0.81,0.50,,,,,,,
5/24/2016,23:03:50,11.686,11.686,,27.9,,,,,,,,,,,
5/24/2016,23:04:00,11.658,13.115,,28.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:04:10,17.515,17.515,22.4,28.2,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:04:20,8.756,10.215,,28.3,,,,,,,,,,,
5/24/2016,23:04:30,11.691,13.152,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:04:40,11.674,11.674,22.4,28.3,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:04:50,11.688,11.688,,27.8,,,,,,,,,,,
5/24/2016,23:05:00,11.689,13.150,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:05:10,8.768,10.229,22.3,27.7,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:05:20,8.766,10.227,,27.8,,,,,,,,,,,
5/24/2016,23:05:30,11.687,11.687,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:05:40,11.674,11.674,22.3,28.3,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:05:50,8.766,11.688,,27.8,,,,,,,,,,,
5/24/2016,23:06:00,11.673,11.673,,28.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:06:10,11.673,11.673,22.4,28.4,4.2,1.97,0.82,0.50,,,,,,,
5/24/2016,23:06:20,8.750,10.208,,28.6,,,,,,,,,,,
5/24/2016,23:06:30,8.754,11.673,,28.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:06:40,11.680,11.680,22.4,28.1,,1.97,0.81,0.50,,,,,,,
5/24/2016,23:06:50,8.751,11.668,,28.5,,,,,,,,,,,
5/24/2016,23:07:00,8.757,11.677,,28.2,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:07:10,8.751,10.209,22.3,28.5,4.2,1.97,0.82,0.50,,,,,,,
5/24/2016,23:07:20,8.747,10.205,,28.7,,,,,,,,,,,
5/24/2016,23:07:30,11.656,11.656,,29.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:07:40,8.740,10.197,22.4,29.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:07:50,8.739,11.653,,29.1,,,,,,,,,,,
5/24/2016,23:08:00,8.743,10.200,,28.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:08:10,8.728,10.183,22.3,29.6,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:08:20,11.656,13.113,,29.0,,,,,,,,,,,
5/24/2016,23:08:30,11.664,11.664,,28.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:08:40,8.751,10.209,22.3,28.5,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:08:50,8.741,10.198,,29.0,,,,,,,,,,,
5/24/2016,23:09:00,14.574,14.574,,28.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:09:10,17.521,17.521,22.4,28.0,4.1,1.96,0.81,0.50,,,,,,,
5/24/2016,23:09:20,11.670,11.670,,28.4,,,,,,,,,,,
5/24/2016,23:09:30,11.679,11.679,,28.1,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:09:40,11.678,11.678,22.3,28.2,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:09:50,11.679,13.139,,28.1,,,,,,,,,,,
5/24/2016,23:10:00,8.765,10.226,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:10:10,8.757,10.216,22.3,28.2,4.2,1.95,0.80,0.50,,,,,,,
5/24/2016,23:10:20,8.772,10.234,,27.5,,,,,,,,,,,
5/24/2016,23:10:30,11.668,13.127,,28.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:10:40,8.762,10.222,22.4,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:10:50,11.674,13.133,,28.3,,,,,,,,,,,
5/24/2016,23:11:00,8.745,11.660,,28.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:11:10,8.764,10.225,22.3,27.9,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:11:20,11.678,11.678,,28.2,,,,,,,,,,,
5/24/2016,23:11:30,8.755,10.214,,28.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:11:40,8.761,10.222,22.4,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:11:50,8.767,11.690,,27.7,,,,,,,,,,,
5/24/2016,23:12:00,11.698,11.698,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:12:10,8.769,10.230,22.3,27.6,4.2,1.97,0.81,0.50,,,,,,,
5/24/2016,23:12:20,8.767,10.229,,27.7,,,,,,,,,,,
5/24/2016,23:12:30,11.689,11.689,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:12:40,8.763,10.223,22.3,27.9,,1.97,0.81,0.50,,,,,,,
5/24/2016,23:12:50,14.625,17.550,,27.3,,,,,,,,,,,
5/24/2016,23:13:00,11.701,11.701,,27.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:13:10,8.766,10.227,22.4,27.8,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,23:13:20,8.770,10.231,,27.6,,,,,,,,,,,
5/24/2016,23:13:30,8.709,10.161,,30.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:13:40,11.693,13.154,22.4,27.6,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:13:50,8.749,10.207,,28.6,,,,,,,,,,,
5/24/2016,23:14:00,8.761,10.221,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:14:10,8.754,10.213,22.4,28.4,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:14:20,11.685,11.685,,27.9,,,,,,,,,,,
5/24/2016,23:14:30,11.691,11.691,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:14:40,8.760,11.680,22.4,28.1,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:14:50,11.692,13.153,,27.6,,,,,,,,,,,
5/24/2016,23:15:00,8.784,10.248,,26.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:15:10,11.709,14.637,22.4,26.9,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,23:15:20,11.696,11.696,,27.5,,,,,,,,,,,
5/24/2016,23:15:30,11.709,11.709,,26.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:15:40,8.788,11.718,22.4,26.6,,1.95,0.81,0.50,,,,,,,
5/24/2016,23:15:50,8.762,10.222,,28.0,,,,,,,,,,,
5/24/2016,23:16:00,14.633,14.633,,27.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:16:10,8.769,10.230,22.3,27.6,4.1,1.96,0.82,0.50,,,,,,,
5/24/2016,23:16:20,8.760,10.220,,28.1,,,,,,,,,,,
5/24/2016,23:16:30,11.677,11.677,,28.2,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:16:40,8.753,11.670,22.3,28.4,,1.95,0.80,0.50,,,,,,,
5/24/2016,23:16:50,8.764,11.686,,27.9,,,,,,,,,,,
5/24/2016,23:17:00,8.764,11.685,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:17:10,8.755,10.214,22.2,28.3,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:17:20,8.763,10.223,,27.9,,,,,,,,,,,
5/24/2016,23:17:30,8.768,10.229,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:17:40,11.686,11.686,22.4,27.9,,1.97,0.81,0.50,,,,,,,
5/24/2016,23:17:50,8.773,10.235,,27.4,,,,,,,,,,,
5/24/2016,23:18:00,11.691,11.691,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:18:10,11.688,11.688,22.3,27.8,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:18:20,8.770,11.693,,27.6,,,,,,,,,,,
5/24/2016,23:18:30,8.763,10.223,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:18:40,8.761,11.681,22.3,28.0,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:18:50,8.773,10.236,,27.4,,,,,,,,,,,
5/24/2016,23:19:00,8.773,10.236,,27.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:19:10,11.716,11.716,22.5,26.7,4.2,1.95,0.81,0.50,,,,,,,
5/24/2016,23:19:20,8.766,11.688,,27.8,,,,,,,,,,,
5/24/2016,23:19:30,11.700,11.700,,27.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:19:40,8.766,11.688,22.4,27.8,,1.96,0.80,0.50,,,,,,,
5/24/2016,23:19:50,11.695,11.695,,27.5,,,,,,,,,,,
5/24/2016,23:20:00,8.761,10.221,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:20:10,11.695,13.157,22.3,27.5,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:20:20,8.767,10.229,,27.7,,,,,,,,,,,
5/24/2016,23:20:30,8.768,10.229,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:20:40,11.689,13.150,22.4,27.7,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:20:50,8.768,10.229,,27.7,,,,,,,,,,,
5/24/2016,23:21:00,8.760,10.220,,28.1,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:21:10,8.760,10.220,22.4,28.1,4.2,1.96,0.80,0.50,,,,,,,
5/24/2016,23:21:20,8.757,10.216,,28.2,,,,,,,,,,,
5/24/2016,23:21:30,8.761,11.681,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:21:40,11.702,11.702,22.4,27.2,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:21:50,11.699,11.699,,27.4,,,,,,,,,,,
5/24/2016,23:22:00,11.693,13.154,,27.6,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:22:10,8.773,10.235,22.3,27.4,4.1,1.96,0.81,0.50,,,,,,,
5/24/2016,23:22:20,8.769,10.230,,27.6,,,,,,,,,,,
5/24/2016,23:22:30,11.691,13.152,,27.7,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:22:40,8.761,10.222,22.4,28.0,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:22:50,8.761,10.222,,28.0,,,,,,,,,,,
5/24/2016,23:23:00,8.774,10.236,,27.4,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:23:10,11.688,11.688,22.3,27.8,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:23:20,8.774,10.236,,27.4,,,,,,,,,,,
5/24/2016,23:23:30,8.771,10.233,,27.5,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:23:40,11.695,11.695,22.3,27.5,,1.95,0.80,0.50,,,,,,,
5/24/2016,23:23:50,8.764,11.685,,27.9,,,,,,,,,,,
5/24/2016,23:24:00,8.762,10.222,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:24:10,11.694,11.694,22.4,27.5,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:24:20,8.770,10.231,,27.6,,,,,,,,,,,
5/24/2016,23:24:30,8.761,11.682,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:24:40,11.689,13.150,22.4,27.7,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:24:50,8.771,11.695,,27.5,,,,,,,,,,,
5/24/2016,23:25:00,11.687,11.687,,27.8,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:25:10,11.690,13.151,22.5,27.7,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:25:20,11.697,13.159,,27.4,,,,,,,,,,,
5/24/2016,23:25:30,11.681,11.681,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:25:40,11.687,11.687,22.4,27.8,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:25:50,8.767,10.228,,27.7,,,,,,,,,,,
5/24/2016,23:26:00,8.774,11.699,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:26:10,11.683,11.683,22.5,28.0,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:26:20,8.769,10.230,,27.6,,,,,,,,,,,
5/24/2016,23:26:30,8.783,10.247,,26.9,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:26:40,11.685,14.606,22.4,27.9,,1.97,0.82,0.50,,,,,,,
5/24/2016,23:26:50,11.682,11.682,,28.0,,,,,,,,,,,
5/24/2016,23:27:00,8.771,10.233,,27.5,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:27:10,8.761,10.221,22.3,28.0,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:27:20,11.691,11.691,,27.7,,,,,,,,,,,
5/24/2016,23:27:30,17.526,17.526,,27.9,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:27:40,11.692,11.692,22.4,27.6,,1.97,0.82,0.50,,,,,,,
5/24/2016,23:27:50,8.763,10.223,,27.9,,,,,,,,,,,
5/24/2016,23:28:00,8.775,10.237,,27.3,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:28:10,11.688,11.688,22.4,27.8,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:28:20,11.619,13.072,,30.2,,,,,,,,,,,
5/24/2016,23:28:30,11.688,11.688,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:28:40,11.715,11.715,22.3,26.7,,1.97,0.82,0.50,,,,,,,
5/24/2016,23:28:50,11.696,11.696,,27.5,,,,,,,,,,,
5/24/2016,23:29:00,11.690,11.690,,27.7,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:29:10,11.696,11.696,22.4,27.5,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:29:20,11.695,13.157,,27.5,,,,,,,,,,,
5/24/2016,23:29:30,8.760,11.680,,28.1,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:29:40,11.679,11.679,22.4,28.1,,1.95,0.80,0.51,,,,,,,
5/24/2016,23:29:50,8.770,10.232,,27.5,,,,,,,,,,,
5/24/2016,23:30:00,8.770,10.231,,27.6,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:30:10,8.768,11.691,22.4,27.7,4.2,1.96,0.82,0.50,,,,,,,
5/24/2016,23:30:20,8.765,10.226,,27.8,,,,,,,,,,,
5/24/2016,23:30:30,8.761,10.222,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:30:40,8.767,11.689,22.4,27.7,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:30:50,8.762,11.683,,28.0,,,,,,,,,,,
5/24/2016,23:31:00,11.681,13.141,,28.0,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:31:10,8.776,11.701,22.5,27.3,4.2,1.96,0.80,0.50,,,,,,,
5/24/2016,23:31:20,8.773,11.698,,27.4,,,,,,,,,,,
5/24/2016,23:31:30,8.766,10.227,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:31:40,8.774,11.699,22.4,27.4,,1.96,0.81,0.50,,,,,,,
5/24/2016,23:31:50,8.775,10.237,,27.3,,,,,,,,,,,
5/24/2016,23:32:00,8.765,11.687,,27.8,,,,,1.00,0.00,0.02,1.00,,,
5/24/2016,23:32:10,11.694,11.694,22.4,27.5,4.2,1.96,0.81,0.50,,,,,,,
5/24/2016,23:32:20,11.697,11.697,,27.4,,,,,,,,,,,
5/24/2016,23:32:30,8.773,11.698,,27.4,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:32:40,8.772,10.234,22.4,27.5,,1.96,0.82,0.50,,,,,,,
5/24/2016,23:32:50,11.699,13.161,,27.4,,,,,,,,,,,
5/24/2016,23:33:00,8.761,10.222,,28.0,,,,,1.00,0.00,0.01,1.00,,,
5/24/2016,23:33:10,8.762,10.222,22.4,28.0,4.2,1.96,0.81,0.50,,,,,,,
